"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1597,      -5.504835061,      -1.288035621,      -2.242478947,      0.4509081511,      -6.046045557
          0,           0,        1598,      -5.498256801,      -1.288175653,      -2.240231993,      0.4500725877,      -6.046055032
          0,           0,        1599,      -5.497297796,      -1.288307723,      -2.237645942,      0.4514342935,      -6.046064331
          0,           0,        1600,      -5.499748764,      -1.288435282,      -2.234899484,      0.4522888498,      -6.046073478
          0,           0,        1601,      -5.503460673,      -1.288563464,      -2.232199977,      0.4518149622,       -6.04608249
          0,           0,        1602,      -5.490098103,      -1.288686171,      -2.229549286,      0.4537396465,      -6.046091211
          0,           0,        1603,      -5.482735722,      -1.288806468,      -2.226719952,      0.4554300685,      -6.046099571
          0,           0,        1604,      -5.473278289,      -1.288930571,      -2.223844466,      0.4571278534,      -6.046107817
          0,           0,        1605,      -5.484899476,      -1.289062586,      -2.220928024,      0.4540524265,      -6.046116024
          0,           0,        1606,      -5.483702428,      -1.289197722,      -2.218181406,      0.4514547554,      -6.046124161
          0,           0,        1607,      -5.474246597,      -1.289325112,      -2.215313937,      0.4531717318,      -6.046132244
          0,           0,        1608,       -5.47512243,      -1.289453206,      -2.212238048,      0.4543395797,      -6.046140204
          0,           0,        1609,       -5.48247192,      -1.289586603,      -2.209235776,       0.453844106,      -6.046148107
          0,           0,        1610,      -5.470648457,      -1.289713119,      -2.206313623,      0.4556534755,      -6.046155925
          0,           0,        1611,      -5.465457424,      -1.289844518,      -2.203268323,      0.4570325537,      -6.046163664
          0,           0,        1612,      -5.460619589,      -1.289984264,      -2.200214354,      0.4581147171,      -6.046171311
          0,           0,        1613,      -5.459376116,       -1.29012951,      -2.197100315,      0.4578677839,      -6.046179003
          0,           0,        1614,      -5.464519312,      -1.290282489,      -2.193989255,      0.4537718056,      -6.046186721
          0,           0,        1615,      -5.456326176,      -1.290435488,      -2.191018883,       0.454396948,      -6.046194383
          0,           0,        1616,      -5.454312884,      -1.290590352,      -2.187808193,      0.4560165188,      -6.046201945
          0,           0,        1617,      -5.449827329,      -1.290744951,      -2.184528893,      0.4575511334,      -6.046209587
          0,           0,        1618,      -5.450611499,      -1.290901328,      -2.181363326,      0.4577534525,       -6.04621728
          0,           0,        1619,      -5.439986485,      -1.291066566,      -2.178262535,      0.4598887771,      -6.046225018
          0,           0,        1620,      -5.430476548,      -1.291242482,      -2.174979519,      0.4617917113,      -6.046232833
          0,           0,        1621,      -5.427292409,      -1.291431768,       -2.17164341,      0.4620630736,      -6.046240703
          0,           0,        1622,      -5.434313789,      -1.291631299,      -2.168394209,      0.4578290929,      -6.046248651
          0,           0,        1623,      -5.430218705,      -1.291837284,      -2.165320219,      0.4567281844,      -6.046256742
          0,           0,        1624,      -5.433832874,       -1.29204387,      -2.162138346,      0.4573434649,      -6.046264882
          0,           0,        1625,      -5.427874363,      -1.292261166,      -2.158952342,      0.4592227798,      -6.046273064
          0,           0,        1626,      -5.429428692,      -1.292489312,       -2.15569082,       0.458951956,      -6.046281222
          0,           0,        1627,      -5.424039997,       -1.29272492,      -2.152531489,      0.4604305888,      -6.046289401
          0,           0,        1628,      -5.417153305,      -1.292975382,      -2.149353671,      0.4619031876,      -6.046295031
          0,           0,        1629,      -5.410802651,      -1.293236898,      -2.146151782,      0.4630970682,      -6.046299888
          0,           0,        1630,      -5.420879054,      -1.293520257,      -2.142949922,      0.4589436061,      -6.046303956
          0,           0,        1631,       -5.41096695,      -1.293813231,      -2.140071439,      0.4578882383,       -6.04630839
          0,           0,        1632,      -5.407549454,      -1.294111783,      -2.137006911,      0.4588992428,      -6.046312906
          0,           0,        1633,      -5.412857627,      -1.294417596,      -2.133888901,      0.4589774017,      -6.046317623
          0,           0,        1634,      -5.408683712,      -1.294740153,      -2.130837423,      0.4595283441,      -6.046322411
          0,           0,        1635,      -5.394071421,      -1.295070986,      -2.127780175,      0.4628856179,      -6.046327194
          0,           0,        1636,      -5.393671308,      -1.295417538,      -2.124706104,      0.4634733544,      -6.046331995
          0,           0,        1637,      -5.389433554,      -1.295779595,      -2.121748102,      0.4642341002,      -6.046336806
          0,           0,        1638,       -5.38900115,      -1.296163251,      -2.118810105,      0.4624581529,      -6.046341699
          0,           0,        1639,      -5.385833916,      -1.296561538,      -2.115946445,       0.459631595,      -6.046346791
          0,           0,        1640,      -5.383032942,      -1.296968899,      -2.113138613,       0.459960016,      -6.046352007
          0,           0,        1641,      -5.385393238,      -1.297386347,      -2.110259283,      0.4603144904,      -6.046357374
          0,           0,        1642,      -5.389286479,      -1.297814824,      -2.107348223,      0.4597919071,       -6.04636283
          0,           0,        1643,      -5.382113284,      -1.298263958,      -2.104647703,      0.4616326452,        -6.0463681
          0,           0,        1644,      -5.358027375,       -1.29871455,      -2.101918249,      0.4679801273,      -6.046373377
          0,           0,        1645,      -5.328974747,      -1.299195882,      -2.099172553,      0.4749575266,      -6.046378751
          0,           0,        1646,      -5.337498454,       -1.29971469,       -2.09632897,      0.4720372007,      -6.046384016
          0,           0,        1647,      -5.352166925,      -1.300252461,      -2.093771212,      0.4646766598,      -6.046389087
          0,           0,        1648,      -5.356810175,      -1.300780253,      -2.091410589,      0.4635590318,      -6.046393862
          0,           0,        1649,      -5.357383864,      -1.301322902,      -2.088925665,      0.4643899969,      -6.046398507
          0,           0,        1650,      -5.353359055,      -1.301883614,      -2.086414762,      0.4656423198,      -6.046402852
          0,           0,        1651,        -5.3521552,      -1.302463073,      -2.083940038,      0.4657695138,      -6.046406896
          0,           0,        1652,      -5.349925152,       -1.30306511,      -2.081507854,      0.4661992269,      -6.046410689
          0,           0,        1653,      -5.344356504,      -1.303685287,      -2.079144311,      0.4676983744,      -6.046414233
          0,           0,        1654,      -5.336062544,      -1.304334466,      -2.076773514,      0.4688936398,      -6.046417421
          0,           0,        1655,      -5.336461111,      -1.305006957,      -2.074490018,      0.4645280297,      -6.046420181
          0,           0,        1656,      -5.341584513,      -1.305685241,      -2.072358856,      0.4621118449,      -6.046422548
          0,           0,        1657,      -5.345813531,      -1.306368596,      -2.070228457,      0.4620986336,      -6.046424738
